prod_id,ages,set_name,theme_name,country,list_price,review_difficulty,norm_piece_count,norm_num_reviews,norm_play_star_rating,norm_star_rating,norm_val_star_rating
71020,5+,THE LEGO® BATMAN MOVIE Series 2,Minifigures,CA,3.1122,Very Easy,-0.5966444551231392,-0.0913062788993434,-0.13247293498445867,0.5761159465512369,-0.3650101146776392
71019,5+,THE LEGO® NINJAGO® MOVIE™,Minifigures,CA,3.1122,Very Easy,-0.5966444551231392,0.16004419846918505,-0.13247293498445867,-0.46022156900598893,-0.20406333768006488
71018,5+,Series 17,Minifigures,CA,3.1122,Very Easy,-0.5978475215211252,0.27175552174408657,-0.13247293498445867,-0.8747565752288796,-1.491637553660664
70357,9-14,Knighton Castle,NEXO KNIGHTS™,CA,124.7922,Challenging,1.1093036972210228,-0.31472892544914643,-4.140648957672733,-3.9837691219005564,-3.905839208624288
72006,8-14,Axl's Rolling Arsenal,NEXO KNIGHTS™,CA,62.3922,Challenging,0.12038311807652263,-0.3705845870865972,-0.13247293498445867,-1.082024078340324,-0.3650101146776392
72005,8-14,Aaron's X-bow,NEXO KNIGHTS™,CA,54.5922,unknown,0.07827579414701229,-0.2868010946304211,0.2160641104666959,0.16158094032834622,0.11783021631508528
72004,8-14,Tech Wizard Showdown,NEXO KNIGHTS™,CA,42.8922,Average,0.0024826110738936772,-0.3705845870865972,1.0874067240945817,0.9906509527741276,1.2444576552981101
72003,8-14,Berserker Bomber,NEXO KNIGHTS™,CA,31.192200000000003,unknown,-0.16233748545018967,-0.2868010946304211,0.2160641104666959,0.16158094032834622,0.11783021631508528
72002,7-14,Twinfector,NEXO KNIGHTS™,CA,21.8322,Easy,-0.3764833042916994,-0.426440248724048,-0.6552785031611899,0.9906509527741276,-1.9744778846533886
72001,7-14,Lance's Hover Jouster,NEXO KNIGHTS™,CA,21.8322,unknown,-0.34520357794406314,-0.2868010946304211,0.2160641104666959,0.16158094032834622,0.11783021631508528
70358,8-14,Aaron's Stone Destroyer,NEXO KNIGHTS™,CA,23.3922,Average,-0.3042993204125388,-0.426440248724048,1.0874067240945817,0.9906509527741276,1.2444576552981101
70365,7-14,Battle Suit Axl,NEXO KNIGHTS™,CA,10.1322,unknown,-0.5003991432842584,-0.3985124179053226,-1.5266211167890755,-1.082024078340324,-0.3650101146776392
70347,7-14,King's Guard Artillery,NEXO KNIGHTS™,CA,10.1322,unknown,-0.4883684793043983,-0.426440248724048,-0.6552785031611899,-1.082024078340324,-0.3650101146776392
70317,9-14,The Fortrex,NEXO KNIGHTS™,CA,101.39220000000002,Challenging,0.7652267073970239,0.020405044375558134,0.9131382013690051,0.7833834496626833,1.0835108783005356
70352,9-14,Jestro's Headquarters,NEXO KNIGHTS™,CA,85.7922,Average,0.40430678800122094,-0.3705845870865972,1.0874067240945817,0.9906509527741276,0.7616173243053855
70322,8-14,Axl's Tower Carrier,NEXO KNIGHTS™,CA,70.1922,Average,0.1997855003435993,-0.3705845870865972,1.0874067240945817,0.9906509527741276,1.2444576552981101
70355,8-14,Aaron's Rock Climber,NEXO KNIGHTS™,CA,58.4922,Average,0.11316471968860657,-0.426440248724048,1.0874067240945817,0.9906509527741276,-0.3650101146776392
70354,8-14,Axl's Rumble Maker,NEXO KNIGHTS™,CA,38.9922,unknown,-0.13346389189852542,-0.426440248724048,0.2160641104666959,0.9906509527741276,0.11783021631508528
70321,8-14,General Magmar's Siege Machine of Doom,NEXO KNIGHTS™,CA,46.7922,Challenging,0.014513275053753775,-0.3985124179053226,0.2160641104666959,0.9906509527741276,0.4397237703102354
70350,8-14,The Three Brothers,NEXO KNIGHTS™,CA,31.192200000000003,Average,-0.28625332444274865,-0.426440248724048,-0.6552785031611899,-1.082024078340324,-1.9744778846533886
70359,8-14,Lance vs. lightning,NEXO KNIGHTS™,CA,23.3922,Easy,-0.2970809220246228,-0.3985124179053226,0.2160641104666959,-0.04568656278309821,-0.3650101146776392
70348,8-14,Lance's Twin Jouster,NEXO KNIGHTS™,CA,19.4922,Very Easy,-0.34640664434204915,-0.426440248724048,1.0874067240945817,0.9906509527741276,1.2444576552981101
70349,8-14,Ruina's Lock & Roller,NEXO KNIGHTS™,CA,19.4922,Average,-0.3560311755259372,-0.3985124179053226,0.2160641104666959,-0.04568656278309821,-0.3650101146776392
70313,8-14,Moltor’s Lava Smasher,NEXO KNIGHTS™,CA,19.4922,Average,-0.38129556988364344,-0.3705845870865972,0.5646011559178505,0.3688484434397925,0.7616173243053855
70361,7-14,Macy's Bot Drop Dragon,NEXO KNIGHTS™,CA,14.0322,unknown,-0.42219982741516776,-0.2868010946304211,0.2160641104666959,0.16158094032834622,0.11783021631508528
70362,7-14,Battle Suit Clay,NEXO KNIGHTS™,CA,10.1322,unknown,-0.5112267408661325,-0.2868010946304211,0.2160641104666959,0.16158094032834622,0.11783021631508528
70366,7-14,Battle Suit Lance,NEXO KNIGHTS™,CA,10.1322,unknown,-0.5064144752741885,-0.2868010946304211,0.2160641104666959,0.16158094032834622,0.11783021631508528
70364,7-14,Battle Suit Aaron,NEXO KNIGHTS™,CA,10.1322,Very Easy,-0.5100236744681464,-0.426440248724048,1.0874067240945817,-1.082024078340324,-3.583945654629138
70363,7-14,Battle Suit Macy,NEXO KNIGHTS™,CA,10.1322,unknown,-0.5268666040399507,-0.2868010946304211,0.2160641104666959,0.16158094032834622,0.11783021631508528
70337,7-14,Ultimate Lance,NEXO KNIGHTS™,CA,10.1322,Easy,-0.5160390064580765,-0.3985124179053226,-1.5266211167890755,-2.11836159389755,-0.3650101146776392
70339,7-14,Ultimate Flama,NEXO KNIGHTS™,CA,10.1322,Very Easy,-0.5256635376419646,-0.3985124179053226,-0.6552785031611899,-1.082024078340324,-0.3650101146776392
70338,7-14,Ultimate General Magmar,NEXO KNIGHTS™,CA,10.1322,Very Easy,-0.5292727368359227,-0.426440248724048,1.0874067240945817,0.9906509527741276,-0.3650101146776392
70336,8-14,Ultimate Axl,NEXO KNIGHTS™,CA,10.1322,unknown,-0.5232574048459926,-0.2868010946304211,0.2160641104666959,0.16158094032834622,0.11783021631508528
853516,6+,LEGO® NEXO KNIGHTS™ Monsters Army-Building Set,NEXO KNIGHTS™,CA,14.0322,unknown,-0.570176994367447,-0.2868010946304211,0.2160641104666959,0.16158094032834622,0.11783021631508528
70372,7-14,Combo NEXO Powers Wave 1,NEXO KNIGHTS™,CA,3.1122,Very Easy,-0.5942383223271672,-0.2309454329929703,-2.223695207691384,-2.3256290970089952,-1.491637553660664
70618,9-14,Destiny's Bounty,THE LEGO® NINJAGO® MOVIE™,CA,155.99220000000003,Challenging,2.1547683970708653,0.9978791230309465,0.5646011559178505,0.7833834496626833,0.92256410130296
70620,16+,NINJAGO® City,THE LEGO® NINJAGO® MOVIE™,CA,272.9922,Challenging,5.249055172690882,2.0032810325050603,0.738869678643427,0.7833834496626833,0.92256410130296
70617,9-14,Temple of The Ultimate Ultimate Weapon,THE LEGO® NINJAGO® MOVIE™,CA,101.39220000000002,Average,1.0816331700673445,-0.03545061726189263,0.2160641104666959,0.5761159465512369,0.92256410130296
70656,9-14,"garmadon, Garmadon, GARMADON!",THE LEGO® NINJAGO® MOVIE™,CA,77.9922,Average,0.39227612402136086,-0.20301760217424492,0.39033263319227246,0.7833834496626833,0.92256410130296
70616,9-14,Ice Tank,THE LEGO® NINJAGO® MOVIE™,CA,77.9922,Average,0.4933337014521857,-0.2868010946304211,0.738869678643427,0.5761159465512369,0.7616173243053855
70632,9-14,Quake Mech,THE LEGO® NINJAGO® MOVIE™,CA,77.9922,Average,0.8398168240721565,-0.14716194053679416,0.5646011559178505,-0.04568656278309821,0.27877699331266104
70643,8-14,Temple of Resurrection,NINJAGO®,CA,70.1922,Average,0.31407680815227024,-0.2868010946304211,-1.0038155486123443,-0.6674890721174334,-0.043116560682489084
70615,9-14,Fire Mech,THE LEGO® NINJAGO® MOVIE™,CA,70.1922,Average,0.5294256933917659,0.0762607060130089,-1.3523525940634982,-0.6674890721174334,0.6006705473078098
70613,8-14,Garma Mecha Man,THE LEGO® NINJAGO® MOVIE™,CA,58.4922,Average,0.29242161298852204,-0.2309454329929703,-0.13247293498445867,-0.04568656278309821,0.4397237703102354
70614,9-14,Lightning Jet,THE LEGO® NINJAGO® MOVIE™,CA,58.4922,Average,0.4476171783287173,-0.2309454329929703,0.5646011559178505,0.9906509527741276,0.6006705473078098
70631,8-14,Garmadon's Volcano Lair,THE LEGO® NINJAGO® MOVIE™,CA,50.6922,Average,0.020528607043683825,-0.2588732638116957,0.5646011559178505,-0.46022156900598893,1.2444576552981101
70612,8-14,Green Ninja Mech Dragon,THE LEGO® NINJAGO® MOVIE™,CA,50.6922,Average,0.04819913419736205,0.35553901420026274,0.39033263319227246,0.3688484434397925,0.4397237703102354
70642,8-14,Killow vs. Samurai X,NINJAGO®,CA,42.8922,Average,0.06263593097319417,-0.3985124179053226,0.2160641104666959,-1.082024078340324,0.4397237703102354
70611,8-14,Water Strider,THE LEGO® NINJAGO® MOVIE™,CA,38.9922,Average,-0.01195418570193844,0.13211636765045967,0.39033263319227246,-0.04568656278309821,0.92256410130296
70640,8-14,S.O.G. Headquarters,NINJAGO®,CA,38.9922,unknown,0.03135620462555791,-0.2868010946304211,0.2160641104666959,0.16158094032834622,0.11783021631508528
70641,9-14,Ninja Nightcrawler,NINJAGO®,CA,38.9922,Challenging,0.057823665381250125,-0.34265675626787184,-0.13247293498445867,0.5761159465512369,0.11783021631508528
70639,7-14,Street Race of Snake Jaguar,NINJAGO®,CA,31.192200000000003,Average,-0.23572453572733626,-0.3705845870865972,1.0874067240945817,0.3688484434397925,0.11783021631508528
70608,7-14,Master Falls,THE LEGO® NINJAGO® MOVIE™,CA,31.192200000000003,Easy,-0.23091227013539223,-0.17508977135551954,-1.5266211167890755,-1.082024078340324,-1.008797222667939
70610,8-14,Flying Jelly Sub,THE LEGO® NINJAGO® MOVIE™,CA,31.192200000000003,Average,-0.19602334459379794,-0.2588732638116957,-0.3067414577100352,0.16158094032834622,0.6006705473078098
70609,7-14,Manta Ray Bomber,THE LEGO® NINJAGO® MOVIE™,CA,31.192200000000003,Easy,-0.19602334459379794,-0.2868010946304211,0.04179558774111939,-0.46022156900598893,-0.043116560682489084
70638,7-14,Katana V11,NINJAGO®,CA,19.4922,Average,-0.2970809220246228,-0.3705845870865972,1.0874067240945817,0.9906509527741276,1.2444576552981101
70629,7-14,Piranha Attack,THE LEGO® NINJAGO® MOVIE™,CA,19.4922,Easy,-0.34520357794406314,-0.2309454329929703,-0.48100998043561327,-1.9110940907861045,-0.20406333768006488
70607,7-14,NINJAGO® City Chase,THE LEGO® NINJAGO® MOVIE™,CA,19.4922,Easy,-0.325954515576287,0.04833287519428352,0.39033263319227246,0.16158094032834622,0.4397237703102354
70628,6-14,Lloyd - Spinjitzu Master,THE LEGO® NINJAGO® MOVIE™,CA,10.1322,Very Easy,-0.5485217992036988,-0.426440248724048,1.0874067240945817,0.9906509527741276,1.2444576552981101
70633,6-14,Kai - Spinjitzu Master,NINJAGO®,CA,10.1322,unknown,-0.5328819360298807,-0.2868010946304211,0.2160641104666959,0.16158094032834622,0.11783021631508528
70635,6-14,Jay - Spinjitzu Master,NINJAGO®,CA,10.1322,Very Easy,-0.5244604712439787,-0.426440248724048,-0.6552785031611899,-1.082024078340324,-1.9744778846533886
70637,6-14,Cole - Spinjitzu Master,NINJAGO®,CA,10.1322,Easy,-0.5184451392540486,-0.3985124179053226,1.0874067240945817,0.9906509527741276,-1.169743999665514
70636,6-14,Zane - Spinjitzu Master,NINJAGO®,CA,10.1322,unknown,-0.5232574048459926,-0.2868010946304211,0.2160641104666959,0.16158094032834622,0.11783021631508528
70606,6-14,Spinjitzu Training,THE LEGO® NINJAGO® MOVIE™,CA,10.1322,Easy,-0.4751347489265522,-0.14716194053679416,0.2160641104666959,0.3688484434397925,0.92256410130296
70634,6-14,Nya - Spinjitzu Master,NINJAGO®,CA,10.1322,unknown,-0.5232574048459926,-0.2868010946304211,0.2160641104666959,0.16158094032834622,0.11783021631508528
70605,9-14,Misfortune’s Keep,NINJAGO®,CA,77.9922,Average,0.3008430777744241,-0.2309454329929703,0.39033263319227246,-0.04568656278309821,-0.20406333768006488
70592,8-14,Salvage M.E.C.,NINJAGO®,CA,38.9922,Average,-0.07812283759116898,-0.2868010946304211,0.738869678643427,0.5761159465512369,0.92256410130296
70624,8-14,Vermillion Invader,NINJAGO®,CA,31.192200000000003,Average,-0.22970920373740622,-0.31472892544914643,-0.3067414577100352,0.16158094032834622,-0.3650101146776392
70623,7-14,Destiny's Shadow,NINJAGO®,CA,31.192200000000003,Average,-0.17316508303206374,-0.2588732638116957,0.04179558774111939,0.16158094032834622,-0.20406333768006488
70603,7-14,Raid Zeppelin,NINJAGO®,CA,31.192200000000003,Average,-0.25256746529914037,-0.2309454329929703,-0.8295470258867671,-1.082024078340324,-0.20406333768006488
70601,7-14,Sky Shark,NINJAGO®,CA,19.4922,Easy,-0.3403913123521191,-0.11923410971806878,-0.48100998043561327,-0.6674890721174334,-0.6869036686727894
70621,6-14,The Vermillion Attack,NINJAGO®,CA,10.1322,Easy,-0.5064144752741885,-0.2588732638116957,-0.13247293498445867,0.3688484434397925,0.92256410130296
2000431,6+,Connections Kit,SERIOUS PLAY®,CA,588.8922,Average,2.347259020748627,-0.2309454329929703,-1.1780840713379208,-2.3256290970089952,-2.135424661650964
2000409,6+,Window Exploration Bag,SERIOUS PLAY®,CA,378.2922,Easy,5.288756363824421,-0.3985124179053226,1.0874067240945817,0.9906509527741276,1.2444576552981101
2000414,6+,Starter Kit,SERIOUS PLAY®,CA,28.852200000000003,Easy,-0.34279744514809113,-0.17508977135551954,-0.8295470258867671,-1.2892915814517694,-1.491637553660664
2000430,6+,Identity and Landscape Kit,SERIOUS PLAY®,CA,616.1922000000002,Easy,2.5589987067941644,-0.2588732638116957,0.5646011559178505,0.16158094032834622,-1.008797222667939
75889,8-14,Ferrari Ultimate Garage,Speed Champions,CA,101.39220000000002,Average,0.40550985439920695,-0.3985124179053226,1.0874067240945817,0.9906509527741276,0.4397237703102354
75888,7-14,Porsche 911 RSR and 911 Turbo 3.0,Speed Champions,CA,31.192200000000003,Average,-0.13587002469449744,-0.34265675626787184,1.0874067240945817,0.5761159465512369,0.92256410130296
75884,7-14,1968 Ford Mustang Fastback,Speed Champions,CA,14.8122,Easy,-0.38610783547558747,-0.20301760217424492,0.738869678643427,0.7833834496626833,0.92256410130296
75886,7-14,Ferrari 488 GT3 “Scuderia Corsa”,Speed Champions,CA,14.8122,Easy,-0.3909201010675315,-0.3705845870865972,1.0874067240945817,0.9906509527741276,1.2444576552981101
75885,7-14,Ford Fiesta M-Sport WRC,Speed Champions,CA,14.8122,Average,-0.3620465075158673,-0.0913062788993434,0.2160641104666959,-0.04568656278309821,0.4397237703102354
75883,8-14,MERCEDES AMG PETRONAS Formula One™ Team,Speed Champions,CA,101.39220000000002,Average,0.525816494197808,-0.2309454329929703,0.39033263319227246,0.16158094032834622,0.11783021631508528
75881,7-14,2016 Ford GT & 1966 Ford GT40,Speed Champions,CA,31.192200000000003,Easy,-0.1659466846441477,-0.11923410971806878,0.2160641104666959,0.5761159465512369,0.27877699331266104
75887,7-14,Porsche 919 Hybrid,Speed Champions,CA,14.8122,Easy,-0.4101691634353077,-0.3705845870865972,1.0874067240945817,0.9906509527741276,1.2444576552981101
75877,7-14,Mercedes-AMG GT3,Speed Champions,CA,14.0322,Easy,-0.37046797230176937,-0.11923410971806878,0.2160641104666959,0.16158094032834622,0.27877699331266104
75880,7-14,McLaren 720S,Speed Champions,CA,14.0322,Easy,-0.4125752962312797,-0.17508977135551954,0.5646011559178505,0.7833834496626833,0.7616173243053855
75879,7-14,Scuderia Ferrari SF16-H,Speed Champions,CA,14.0322,Easy,-0.38490476907760146,-0.14716194053679416,0.738869678643427,0.3688484434397925,0.7616173243053855
75878,7-14,Bugatti Chiron,Speed Champions,CA,14.0322,Easy,-0.3885139682715595,0.0762607060130089,0.5646011559178505,0.7833834496626833,0.92256410130296
75871,7-14,Ford Mustang GT,Speed Champions,CA,14.0322,Easy,-0.38370170267961545,0.32761118338153733,0.2160641104666959,-0.25295406589454267,0.27877699331266104
75872,7-14,Audi R18 e-tron quattro,Speed Champions,CA,14.0322,Average,-0.40655996424134966,-0.20301760217424492,0.9131382013690051,0.3688484434397925,1.0835108783005356
75212,9-14,Kessel Run Millennium Falcon™,Star Wars™,CA,155.99220000000003,Average,1.0936638340472047,-0.34265675626787184,-0.6552785031611899,-1.082024078340324,-0.6869036686727894
75211,9-14,Imperial TIE Fighter™,Star Wars™,CA,70.1922,Average,0.018122474247711805,-0.2588732638116957,1.0874067240945817,0.3688484434397925,-0.8478504456703637
75210,8-12,Moloch's Landspeeder™,Star Wars™,CA,38.9922,Easy,-0.048046177641518736,-0.3985124179053226,-0.6552785031611899,-0.04568656278309821,-1.169743999665514
75537,8-14,Darth Maul™,Star Wars™,CA,31.192200000000003,unknown,-0.48115008091648226,-0.2868010946304211,0.2160641104666959,0.16158094032834622,0.11783021631508528
75208,7-12,Yoda's Hut,Star Wars™,CA,27.2922,Easy,-0.33076678116823105,-0.31472892544914643,0.04179558774111939,-0.25295406589454267,-0.043116560682489084
75209,7-12,Han Solo's Landspeeder™,Star Wars™,CA,27.2922,Easy,-0.1912110790018539,-0.34265675626787184,0.2160641104666959,0.5761159465512369,0.11783021631508528
75536,7-14,Range Trooper™,Star Wars™,CA,23.3922,Easy,-0.4847592801104403,-0.3985124179053226,-0.6552785031611899,0.9906509527741276,0.4397237703102354
75535,8-14,Han Solo™,Star Wars™,CA,23.3922,unknown,-0.4847592801104403,-0.2868010946304211,0.2160641104666959,0.16158094032834622,0.11783021631508528
75206,6-12,Jedi™ and Clone Troopers™ Battle Pack,Star Wars™,CA,13.252199999999998,Very Easy,-0.4835562137124543,-0.3705845870865972,-0.6552785031611899,-1.082024078340324,0.11783021631508528
75207,6-12,Imperial Patrol Battle Pack,Star Wars™,CA,13.252199999999998,Very Easy,-0.4871654129064123,-0.34265675626787184,-0.13247293498445867,0.9906509527741276,-0.3650101146776392
75159,14+,Death Star™,Star Wars™,CA,467.9922,Challenging,4.225245668004788,1.8915697092301587,0.2160641104666959,-1.2892915814517694,-1.169743999665514
75060,14+,Slave I,Star Wars™,CA,179.3922,Challenging,1.7950515440730483,5.159125915021029,-0.8295470258867671,0.5761159465512369,0.4397237703102354
75190,9-14,First Order Star Destroyer™,Star Wars™,CA,140.3922,Average,1.0972730332411627,0.4113946758377135,0.39033263319227246,0.5761159465512369,0.27877699331266104
75189,9-14,First Order Heavy Assault Walker™,Star Wars™,CA,132.59220000000002,Challenging,1.0491503773217223,0.46725033747516426,-0.48100998043561327,-0.25295406589454267,-0.5259568916752143
75188,9-14,Resistance Bomber,Star Wars™,CA,109.1922,Average,0.33212280412206036,0.18797202928791043,0.5646011559178505,0.16158094032834622,-0.3650101146776392
75187,10-16,BB-8™,Star Wars™,CA,101.39220000000002,Average,0.7243224498654997,1.7519305551365318,0.39033263319227246,0.5761159465512369,0.6006705473078098
75156,9-14,Krennic's Imperial Shuttle,Star Wars™,CA,93.5922,Average,0.4319773151548992,0.6348173223875165,-0.3067414577100352,-0.25295406589454267,0.27877699331266104
75186,8-14,The Arrowhead,Star Wars™,CA,85.7922,Challenging,0.3261074721321303,-0.31472892544914643,0.738869678643427,0.5761159465512369,0.27877699331266104
75179,8-14,Kylo Ren's TIE Fighter™,Star Wars™,CA,77.9922,Average,0.1516628444241589,0.16004419846918505,0.2160641104666959,0.16158094032834622,-0.5259568916752143
75102,8-14,Poe's X-Wing Fighter™,Star Wars™,CA,77.9922,Average,0.25632962104894175,1.5285079085867288,0.5646011559178505,0.3688484434397925,-0.20406333768006488
75202,9-14,Defense of Crait™,Star Wars™,CA,77.9922,Easy,0.29121854659053603,-0.34265675626787184,0.2160641104666959,-0.46022156900598893,-0.3650101146776392
75155,8-14,Rebel U-Wing Fighter™,Star Wars™,CA,77.9922,Average,0.18655176996575318,1.1095904463058481,0.39033263319227246,0.16158094032834622,-0.5259568916752143
75180,8-14,Rathtar™ Escape,Star Wars™,CA,77.9922,Average,0.3994945224092769,-0.3705845870865972,1.0874067240945817,0.3688484434397925,-0.8478504456703637
75185,8-14,Tracker I,Star Wars™,CA,70.1922,Challenging,0.06383899737118018,-0.2868010946304211,-0.3067414577100352,-0.46022156900598893,0.27877699331266104
75172,8-14,Y-Wing Starfighter™,Star Wars™,CA,58.4922,Average,0.2250498947013055,0.9699512922122211,0.738869678643427,0.3688484434397925,0.27877699331266104
75532,10-14,Scout Trooper™ & Speeder Bike™,Star Wars™,CA,54.5922,Challenging,-0.06248297441735085,-0.14716194053679416,-0.3067414577100352,-0.04568656278309821,0.27877699331266104
75177,9-14,First Order Heavy Scout Walker™,Star Wars™,CA,50.6922,Challenging,0.06022979817722215,-0.20301760217424492,-0.8295470258867671,-1.082024078340324,-0.6869036686727894
75178,8-14,Jakku Quadjumper™,Star Wars™,CA,50.6922,Easy,-0.056467642427420806,-0.11923410971806878,0.04179558774111939,-0.46022156900598893,-1.008797222667939
75205,8-14,Mos Eisley Cantina™,Star Wars™,CA,38.9922,Easy,-0.15391602066428758,-0.06337844808061802,-0.6552785031611899,-2.11836159389755,-1.491637553660664
75201,8-14,First Order AT-ST™,Star Wars™,CA,38.9922,Easy,-0.16113441905220366,0.5789616607500658,-3.792111912221578,-5.641909146792118,-3.905839208624288
75530,8-14,Chewbacca™,Star Wars™,CA,35.092200000000005,Average,-0.3909201010675315,-0.31472892544914643,-0.13247293498445867,-1.9110940907861045,-1.3306907766630889
75204,7-12,Sandspeeder™,Star Wars™,CA,31.192200000000003,Easy,-0.27181652766691655,-0.0913062788993434,0.9131382013690051,-0.04568656278309821,-0.043116560682489084
75174,7-12,Desert Skiff Escape,Star Wars™,CA,31.192200000000003,Easy,-0.27301959406490256,0.299683352562812,0.39033263319227246,0.16158094032834622,-0.20406333768006488
75176,8-14,Resistance Transport Pod™,Star Wars™,CA,31.192200000000003,Easy,-0.25256746529914037,-0.06337844808061802,0.39033263319227246,0.3688484434397925,-0.8478504456703637
75200,7-12,Ahch-To Island™ Training,Star Wars™,CA,27.2922,Easy,-0.3163299843923989,0.2438276909253612,-0.48100998043561327,-0.04568656278309821,-0.20406333768006488
75199,7-12,General Grievous' Combat Speeder,Star Wars™,CA,27.2922,Easy,-0.41738756182322373,0.0762607060130089,-1.7008896395146529,-3.9837691219005564,-3.744892431626713
75183,7-12,Darth Vader™ Transformation,Star Wars™,CA,23.3922,Easy,-0.2670042620749725,0.6068894915687911,0.2160641104666959,0.3688484434397925,0.7616173243053855
75168,8-12,Yoda's Jedi Starfighter™,Star Wars™,CA,23.3922,Easy,-0.29106559003469273,0.5789616607500658,-0.13247293498445867,-0.04568656278309821,0.11783021631508528
75182,8-14,Republic Fighter Tank™,Star Wars™,CA,23.3922,Easy,-0.23933373492129428,0.299683352562812,0.39033263319227246,0.16158094032834622,0.27877699331266104
75169,7-12,Duel on Naboo™,Star Wars™,CA,23.3922,Easy,-0.3560311755259372,0.43932250665643885,0.04179558774111939,-0.25295406589454267,0.27877699331266104
75529,8-14,Elite Praetorian Guard,Star Wars™,CA,23.3922,Easy,-0.49558687769231435,-0.2588732638116957,-0.48100998043561327,0.3688484434397925,-0.5259568916752143
75117,8-14,Kylo Ren™,Star Wars™,CA,23.3922,Easy,-0.5028052760802304,-0.11923410971806878,0.04179558774111939,-0.04568656278309821,0.27877699331266104
75528,8-14,Rey,Star Wars™,CA,23.3922,Easy,-0.5040083424782165,-0.3705845870865972,0.5646011559178505,0.3688484434397925,0.7616173243053855
75531,7-14,Stormtrooper™ Commander,Star Wars™,CA,23.3922,Very Easy,-0.4859623465084263,-0.3705845870865972,-1.87515816224023,-1.082024078340324,-0.3650101146776392
75196,6-12,A-Wing™ vs. TIE Silencer™ Microfighters,Star Wars™,CA,19.4922,Easy,-0.38009250348565743,-0.3705845870865972,-0.6552785031611899,-0.46022156900598893,-0.3650101146776392
75195,6-12,Ski Speeder™ vs. First Order Walker™ Microfighters,Star Wars™,CA,19.4922,Easy,-0.34640664434204915,-0.34265675626787184,0.2160641104666959,-0.04568656278309821,0.4397237703102354
75526,8-14,Elite TIE Fighter Pilot™,Star Wars™,CA,19.4922,Easy,-0.49318074489634234,-0.426440248724048,-0.6552785031611899,-1.082024078340324,-0.3650101146776392
75198,6-12,Tatooine™ Battle Pack,Star Wars™,CA,13.252199999999998,Easy,-0.4895715457023843,-0.06337844808061802,-0.3067414577100352,-0.8747565752288796,-0.20406333768006488
75197,6-12,First Order Specialists Battle Pack,Star Wars™,CA,13.252199999999998,Very Easy,-0.4763378153245382,-0.03545061726189263,-1.0038155486123443,-0.8747565752288796,-0.5259568916752143
75167,6-12,Bounty Hunter Speeder Bike™ Battle Pack,Star Wars™,CA,13.252199999999998,Very Easy,-0.45588568655877604,0.6627451532062419,0.2160641104666959,0.3688484434397925,0.92256410130296
75166,6-12,First Order Transport Speeder Battle Pack,Star Wars™,CA,13.252199999999998,Very Easy,-0.46551021774266416,0.2438276909253612,-0.13247293498445867,0.16158094032834622,0.11783021631508528
75193,6-12,Millennium Falcon™ Microfighter,Star Wars™,CA,10.1322,Easy,-0.49558687769231435,-0.20301760217424492,0.5646011559178505,0.3688484434397925,0.7616173243053855
75194,6-12,First Order TIE Fighter™ Microfighter,Star Wars™,CA,10.1322,Easy,-0.49678994409030036,-0.3705845870865972,0.5646011559178505,-0.46022156900598893,-0.3650101146776392
75160,6-12,U-Wing™ Microfighter,Star Wars™,CA,10.1322,Easy,-0.4751347489265522,-0.2868010946304211,0.738869678643427,0.5761159465512369,0.92256410130296
75161,6-12,TIE Striker™ Microfighter,Star Wars™,CA,10.1322,Easy,-0.5003991432842584,-0.34265675626787184,-0.13247293498445867,-0.04568656278309821,0.4397237703102354
75144,14+,Snowspeeder™,Star Wars™,CA,179.3922,Challenging,1.4425530894631475,1.9474253708676095,-1.87515816224023,-0.46022156900598893,-0.20406333768006488
75191,9-14,Jedi Starfighter™ With Hyperdrive,Star Wars™,CA,101.39220000000002,Average,0.3862607920314308,-0.03545061726189263,0.5646011559178505,0.3688484434397925,0.11783021631508528
75534,9-14,Darth Vader™,Star Wars™,CA,38.9922,Average,-0.40415383144537764,-0.2868010946304211,0.39033263319227246,0.9906509527741276,-0.3650101146776392
75533,8-14,Boba Fett™,Star Wars™,CA,31.192200000000003,Average,-0.4330274249970419,-0.34265675626787184,0.738869678643427,0.5761159465512369,-0.3650101146776392
75173,7-12,Luke's Landspeeder™,Star Wars™,CA,19.4922,Easy,-0.4270120930071118,0.299683352562812,-0.13247293498445867,-0.04568656278309821,0.11783021631508528
75181,14+,Y-Wing Starfighter™,Star Wars™,CA,194.99220000000003,Very Challenging,1.758959552133468,-0.426440248724048,1.0874067240945817,0.9906509527741276,1.2444576552981101
75192,16+,Millennium Falcon™,Star Wars™,CA,701.9922,Challenging,8.466054720905474,5.0474145917461275,-0.6552785031611899,0.5761159465512369,0.27877699331266104
75119,7-14,Sergeant Jyn Erso™,Star Wars™,CA,23.3922,Average,-0.48115008091648226,-0.3705845870865972,-0.6552785031611899,-1.7038265876746592,-1.9744778846533886
75524,8-14,Chirrut Îmwe™,Star Wars™,CA,23.3922,Easy,-0.5016022096822444,-0.426440248724048,-0.6552785031611899,-1.082024078340324,-1.9744778846533886
75525,9-14,Baze Malbus™,Star Wars™,CA,23.3922,Very Easy,-0.4282151594050978,-0.426440248724048,1.0874067240945817,0.9906509527741276,1.2444576552981101
75165,6-12,Imperial Trooper Battle Pack,Star Wars™,CA,13.252199999999998,Easy,-0.4715255497325942,0.5510338299313404,-0.3067414577100352,-1.082024078340324,-0.8478504456703637
